Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month
37.14,4,12.9,1555513.6,249216.59999999998,995,1006,3263.33,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/09
290.37,1,3.23,1256811.5,290213.4,916,916,3000.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/081402/091402/111402/121403/011403/021403/031403/041403/051403/061403/071403/08
392.57,39,126.03,9917182.3,9002014.6,1024,1035,3363.52,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/071403/081403/091403/101403/111403/12
88.86,2,6.66,22412.6,159351.11000000002,508,549,1667.74,1402/031402/041402/051402/061402/071402/081402/091402/101403/021403/031403/041403/051403/061403/071403/081403/091403/101403/12
343.08,0,0.0,351998.6,489843.1,400,459,1305.69,1401/011401/021401/031401/041401/051401/061401/071401/081401/091402/111402/121403/011403/021403/031403/04
340.98,0,0.0,507003.2,670841.3,982,1003,3231.28,1401/011401/021401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/041403/051403/061403/071403/081403/091403/101403/111403/12
14.06,0,0.0,723955.8,24976.92,701,701,2300.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061403/081403/091403/101403/111403/12
114.0,1,3.23,574699.0,286930.83999999997,191,217,616.13,1401/011401/021401/031401/041401/051401/061403/06
126.05,0,0.0,2190634.5,276551.28,920,946,3014.62,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/08
272.71,0,0.0,3630.3,391310.371,321,336,1051.61,1403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/12
284.54,0,0.0,1593305.7,509264.0,476,489,1558.06,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/04
163.35,1,3.23,908580.3999999999,2700426.899,670,671,2196.67,1401/011401/021401/031401/041401/051401/061401/071402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
49.92,0,0.0,1086320.9,103560.5,290,306,946.67,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/10
417.83,0,0.0,1879374.0,717483.09,1066,1066,3500.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/12
372.1,0,0.0,283443.6,800845.1,547,611,1791.6100000000001,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/121402/011403/021403/031403/041403/051403/061403/071403/081403/09
377.17,0,0.0,2986536.4,791625.5,1060,1066,3480.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/11
62.82,0,0.0,107183.7,83435.06,1065,1065,3500.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
55.55,0,0.0,815362.7,79864.15,967,1036,3169.98,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/101403/111403/12
537.02,0,0.0,888822.5,1299447.6840000001,755,790,2483.33,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111402/081402/101402/111402/121403/011403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
139.46,0,0.0,5256743.9,5376192.9,248,309,802.16,1401/011401/051401/061402/011402/021402/031402/041402/051402/061402/07
35.31,8,25.909999999999997,31258.4,6449.208,1021,1096,3356.32,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
215.69,2,6.46,3252299.0,1059843.8,1025,1036,3363.34,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
521.03,2,6.45,2870099.8,4657471.5,1066,1096,3500.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
277.29,3,9.69,235139.19999999998,290432.87,348,365,1145.16,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/12
81.87,3,10.120000000000001,937303.0,158616.45,1086,1096,3567.74,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
63.84,0,0.0,123.6,1263.72,517,545,1706.67,1402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
44.76,2,6.66,2240.7000000000003,46977.59,520,545,1716.67,1402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
458.91,0,0.0,3142860.5,949935.3,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
220.17000000000002,12,40.0,1001549.9,2184729.355,568,576,1873.98,1401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/02
674.25,0,0.0,2899296.6999999997,1350216.9,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
141.92,0,0.0,364681.9,240870.0,880,880,2900.0,1401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
292.78000000000003,0,0.0,3149695.0,1173049.6,1092,1096,3586.77,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
623.45,1,3.33,2330480.5,967555.7,1095,1096,3596.67,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
528.66,1,3.33,1123587.1,942133.4,905,910,2983.33,1401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
481.5,1,3.45,2155924.5,939929.2,1066,1066,3500.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
329.15,0,0.0,829133.7000000001,619118.98,983,1096,3225.54,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
231.24,1,3.23,189322.4,363410.7,453,517,1491.72,1401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/09
89.41,0,0.0,2172233.9,172409.36000000002,803,823,2635.48,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/03
22.0,0,0.0,2272.2,30994.252999999997,448,454,1480.0,1402/091402/101402/111402/121403/011403/021403/041403/051403/061403/071403/081403/091403/101403/111403/12
85.27,0,0.0,803736.0,183053.8,142,155,458.06,1401/011401/021401/031401/041401/05
122.79,13,44.83,4876229.7,4720056.7,348,395,1143.41,1401/011401/021401/031401/041401/051401/061401/071402/071402/081402/091402/101402/111402/12
112.75,0,0.0,146659.0,441601.81,641,641,2100.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
55.65,0,0.0,118645.7,211358.07,226,246,733.33,1401/011401/021401/031401/041401/051401/061401/071401/08
101.25,0,0.0,335250.3,132511.9,269,276,876.67,1401/011401/021401/031401/041401/051401/061401/071401/081401/09
238.47,1,3.23,1065995.1,1029516.5,671,671,2200.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
272.21999999999997,0,0.0,7120.2,932389.1,652,671,2138.71,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
330.57,0,0.0,2130569.1,733283.0,361,365,1186.21,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/12
306.37,0,0.0,837936.5,946710.0,789,790,2596.77,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.34,0,0.0,260.6,131.677,386,427,1267.74,1401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/03
0.0,0,0.0,0.0,4629.836,572,581,1870.22,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/07
9.5,0,0.0,27387.8,16172.73,397,397,1300.0,1401/011401/021403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
325.09,1,3.33,963034.6,587336.68,1053,1065,3461.29,1401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
566.4,86,278.63,950603.8,27776037.4,686,732,2247.52,1401/011401/021401/031401/041401/051401/061401/071401/091402/041402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/11
61.28,0,0.0,2096.7,151084.89,471,487,1548.39,1402/031402/041402/051402/061402/071402/081402/091403/041403/051403/061403/071403/081403/091403/101403/111403/12
198.35,0,0.0,991402.7,863327.8,671,671,2200.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
320.31,0,0.0,1755852.3,4222763.86,395,428,1292.04,1401/011401/021401/031401/041401/051401/061401/071403/031403/041403/081403/091403/101403/111403/12
93.61,1,3.23,584129.4,1069954.6,385,400,1250.32,1401/011401/021401/031401/041401/051403/021403/031403/041403/051403/061403/071403/081403/09
303.39,0,0.0,1375969.1,609377.8,909,916,2977.42,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/06
244.08,1,3.23,1147778.6,368534.25,982,1096,3220.15,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
54.58,0,0.0,6948.9,70219.19,153,181,506.88,1402/091402/101402/111402/121403/011403/02
130.92,0,0.0,1214.0,91870.288,512,515,1690.0,1402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
532.5,0,0.0,1450505.0,554754.82,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
467.3,11,36.66,314546.8,1136775.64,798,1003,2627.74,1401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
26.44,0,0.0,3984.4,30263.339999999997,57,93,183.88,1401/041401/051401/06
61.97,0,0.0,438.5,36897.8,98,119,328.85,1401/091401/101401/111401/12
62.92,0,0.0,1304171.6,149010.5,264,276,860.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/09
634.98,5,17.24,2468150.9,1075063.951,830,883,2726.99,1401/011401/031401/041401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/11
311.48,0,0.0,3842937.6,574990.1,665,759,2183.91,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/121402/011402/021402/071402/081402/091402/101402/111402/121403/011403/021403/031403/071403/081403/09
494.77,0,0.0,1364717.7,893095.889,1025,1034,3370.97,1401/021401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
566.64,0,0.0,1272429.3,1681406.9000000001,995,1065,3268.39,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
415.88,1,3.23,424180.2,1140537.6,463,579,1522.79,1401/011401/021401/041401/051401/071401/081401/091401/101403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
166.21,0,0.0,4494.8,280766.392,457,485,1506.67,1402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
348.34,24,80.57,5544027.4,5297979.659,979,1003,3222.58,1401/021401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
111.82000000000001,0,0.0,638614.7,646616.7999999999,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
2.44,0,0.0,119248.1,2342.245,74,93,238.71,1401/011401/021401/03
